family,year,quantity,unit,index_to_1940,method,source_title,source_url,locator
Forestry,1835,5341146.658618533,m3 output,168.87284991269172,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1836,5608534.021449345,m3 output,160.82182163699815,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1837,5889307.274309267,m3 output,153.15462685691696,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1838,6184136.538815022,m3 output,145.8529662760963,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1839,6493725.4840710405,m3 output,138.8994130187803,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1840,6818813.006116744,m3 output,132.2773710370787,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1841,7160174.99144998,m3 output,125.97103550117383,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1842,7518626.168835574,m3 output,119.9653550779282,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1843,7895022.053818753,m3 output,114.24599600786236,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1844,8290260.990584386,m3 output,108.7993078947665,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1845,8705286.296035342,m3 output,103.61229112629528,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1846,9141088.51120727,m3 output,98.67256584778852,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1847,9598707.765393212,m3 output,93.96834241526813,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1848,10079236.258620538,m3 output,89.48839325709072,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1849,10583820.868405117,m3 output,85.22202607709872,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1850,11113665.887004275,m3 output,81.1590583353134,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1851,11670035.895701515,m3 output,77.28979294526349,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1852,12254258.782983107,m3 output,73.60499512994542,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1853,12867728.913809968,m3 output,70.0958703811782,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1854,13511910.457548996,m3 output,66.75404346974757,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1855,14188340.882506577,m3 output,63.571538456243765,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1856,14898634.625404712,m3 output,60.54075965488421,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1857,15644486.944557687,m3 output,57.65447350488768,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1858,16427677.965945648,m3 output,54.90579130613247,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1859,17250076.931841888,m3 output,52.28815277789336,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1860,18113646.662134003,m3 output,49.79531040141749,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1861,19020448.238986764,m3 output,47.421314508969296,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1862,19972645.926027637,m3 output,45.16049908375642,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1863,20972512.333795473,m3 output,43.007468236845654,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1864,22022433.84378087,m3 output,40.95708332879292,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1865,23124916.304003682,m3 output,39.00445070525082,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1866,24282591.00972129,m3 output,37.14491001728218,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1867,25498220.98354191,m3 output,35.37402309850367,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1868,26774707.56993158,m3 output,33.68756337251258,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1869,28115097.359853934,m3 output,32.08150576531557,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1870,29522589.462069917,m3 output,30.55201709868313,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1871,31000543.13845171,m3 output,29.095446941501898,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1872,32552485.821534187,m3 output,27.70831889728945,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1873,34182121.5334393,m3 output,26.38732230707766,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1874,35893339.72626695,m3 output,25.129304347861847,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1875,37690224.5650516,m3 output,23.931262507757033,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1876,39577064.67544034,m3 output,22.79033741990182,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1877,41558363.379357144,m3 output,21.703806038006565,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1878,43638849.44308284,m3 output,20.66907513725786,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1879,45823488.36340314,m3 output,19.683675125068024,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1880,48117494.21876152,m3 output,18.745254146897636,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1881,50526342.11370197,m3 output,17.851572473083515,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1882,53055781.24630286,m3 output,17.00049715327518,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1883,55711848.62978988,m3 output,16.189996925721548,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1884,58500883.501077585,m3 output,15.418137369257819,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1885,61429542.45062823,m3 output,14.68307628642183,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1886,64504815.30973847,m3 output,13.983059306680765,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1887,67734041.83317204,m3 output,13.31641569927442,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1888,71124929.21695495,m3 output,12.681554385681517,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1889,74685570.49314275,m3 output,12.076960142192087,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1890,78424463.84546296,m3 output,11.501189983522519,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1891,82350532.89193293,m3 output,10.952869718842098,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1892,86473147.98286198,m3 output,10.430690671991309,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1893,90802148.56506962,m3 output,9.933406558063982,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1894,95347866.66569659,m3 output,9.459830508898705,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1895,100121151.55165751,m3 output,9.008832240380181,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1896,105133395.62358981,m3 output,8.579335354789754,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1897,110396561.60610022,m3 output,8.170314771766604,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1898,115923211.0992035,m3 output,7.7807942817481175,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1899,121726534.55909753,m3 output,7.409844216050191,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1900,127820382.77982944,m3 output,7.0565792280266715,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1901,134219299.9509905,m3 output,6.720156180012219,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1902,140938558.3703381,m3 output,6.3997721310053635,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1903,147994194.89419428,m3 output,6.094662420288936,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1904,155403049.21261567,m3 output,5.80409884241409,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1905,163182804.04068765,m3 output,5.527387909192111,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1906,171352027.32186642,m3 output,5.263869194545914,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1907,179930216.54409567,m3 output,5.0129137582709165,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1908,188937845.27446765,m3 output,4.773922644943236,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1909,198396412.02349278,m3 output,4.5463254543925755,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1910,208328491.5556017,m3 output,4.329578980327953,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1911,218757788.76834312,m3 output,4.123165913867059,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1912,229709195.26887083,m3 output,3.926593608874978,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1913,241208848.7827509,m3 output,3.7393929061654876,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1914,253284195.53687987,m3 output,3.561117013758677,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1915,265964055.7654037,m3 output,3.391340440522378,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1916,279278692.4949804,m3 output,3.229657980652334,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1917,293259883.77355593,m3 output,3.0756837465673716,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1918,307940998.5150416,m3 output,2.9290502479113867,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1919,323357076.1409125,m3 output,2.7894075144639796,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1920,339544910.208806,m3 output,2.6564222608664214,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1921,356543136.22771853,m3 output,2.529777091169371,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1922,374392323.86938775,m3 output,2.4091697413038564,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1923,393135073.7959414,m3 output,2.294312357667524,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1924,412816119.3349123,m3 output,2.1849308101043463,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1925,433482433.2442858,m3 output,2.0807640376380867,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1926,455183339.82239723,m3 output,1.9815634253979806,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1927,477970632.63025135,m3 output,1.8870922112495399,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1928,501898698.1072315,m3 output,1.7971249207142874,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1929,527024645.3752328,m3 output,1.7114468288297437,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1930,553408442.5410225,m3 output,1.629853447665287,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1931,581113059.822141,m3 output,1.552150038270739,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1932,610204619.8379402,m3 output,1.4781511458928505,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1933,640752555.4244621,m3 output,1.4076801573503763,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1934,672829775.3498112,m3 output,1.3405688795113393,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1935,706512838.3255367,m3 output,1.2766571378664229,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1936,741882135.729334,m3 output,1.215792394240419,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1937,779022083.4751734,m3 output,1.157829382729312,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1938,818021323.4887903,m3 output,1.102629762994097,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1939,858972935.2693982,m3 output,1.0500617900838491,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1940,901974658.0425625,m3 output,1.0,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1961
Forestry,1941,947129124.0344406,m3 output,0.9523249102513754,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1940
Forestry,1942,994544103.4241525,m3 output,0.9069227346852902,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1940
Forestry,1943,1044332761.5589023,m3 output,0.8636851119141008,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1940
Forestry,1944,1096613929.0457501,m3 output,0.8225088466890453,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1940
Forestry,1945,1151512385.3646634,m3 output,0.7832956636041073,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1940
Forestry,1946,1209159156.6797414,m3 output,0.7459519725420729,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1940
Forestry,1947,1269691828.5594063,m3 output,0.7103886453029661,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1940
Forestry,1948,1333254874.3519254,m3 output,0.6765208028817434,geometric backcast from 1949-1940,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric backcast from 1949-1940
Forestry,1949,1400000000.0,m3 output,0.6442676128875446,anchor,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,"The 1950 Yearbook estimates the world output of roundwood for 1949 at around 1,400 million m3."
Forestry,1950,1470086506.1173885,m3 output,0.6135520966209989,geometric interpolation between 1949-1961,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric interpolation between 1949-1961
Forestry,1951,1543681668.191736,m3 output,0.5843009453491359,geometric interpolation between 1949-1961,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric interpolation between 1949-1961
Forestry,1952,1620961135.8210366,m3 output,0.5564443453394096,geometric interpolation between 1949-1961,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric interpolation between 1949-1961
Forestry,1953,1702109351.9365866,m3 output,0.5299158112352386,geometric interpolation between 1949-1961,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric interpolation between 1949-1961
Forestry,1954,1787319993.0129921,m3 output,0.5046520273753834,geometric interpolation between 1949-1961,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric interpolation between 1949-1961
Forestry,1955,1876796431.3158748,m3 output,0.48059269667843657,geometric interpolation between 1949-1961,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric interpolation between 1949-1961
Forestry,1956,1970752220.2905269,m3 output,0.4576803967317586,geometric interpolation between 1949-1961,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric interpolation between 1949-1961
Forestry,1957,2069411604.2499902,m3 output,0.43586044274138597,geometric interpolation between 1949-1961,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric interpolation between 1949-1961
Forestry,1958,2173010053.5790343,m3 output,0.4150807570158151,geometric interpolation between 1949-1961,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric interpolation between 1949-1961
Forestry,1959,2281794826.7314014,m3 output,0.39529174467215905,geometric interpolation between 1949-1961,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric interpolation between 1949-1961
Forestry,1960,2396025560.3616414,m3 output,0.37644617526802343,geometric interpolation between 1949-1961,Yearbook of forest products statistics - 1950,https://www.fao.org/4/x5357e/x5357e0b.htm,geometric interpolation between 1949-1961
Forestry,1961,2515974889.0,m3 output,0.35849907007659426,anchor,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1961.
Forestry,1962,2526832421.0,m3 output,0.3569586374412609,anchor,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1962.
Forestry,1963,2550688280.0,m3 output,0.3536201052535367,anchor,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1963.
Forestry,1964,2624086293.0,m3 output,0.3437290383508598,anchor,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1964.
Forestry,1965,2645396186.0,m3 output,0.3409601415530893,anchor,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1965.
Forestry,1966,2679478220.0,m3 output,0.33662324676129013,anchor,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1966.
Forestry,1967,2710650705.0,m3 output,0.33275207918851446,anchor,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1967.
Forestry,1968,2737382671.0,m3 output,0.3295025820095003,anchor,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1968.
Forestry,1969,2763116631.0,m3 output,0.32643379867614514,anchor,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1969.
