family,year,quantity,unit,source_title,source_url,locator
Forestry,1989,3504672370.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1989.
Forestry,1990,3539671466.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1990.
Forestry,1991,3436087799.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1991.
Forestry,1992,3345503887.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1992.
Forestry,1993,3292929111.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1993.
Forestry,1994,3285390012.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1994.
Forestry,1995,3333717508.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1995.
Forestry,1996,3301259333.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1996.
Forestry,1997,3373238588.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1997.
Forestry,1998,3347228653.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1998.
Forestry,1999,3399383951.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=1999.
Forestry,2000,3477732100.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2000.
Forestry,2001,3405319159.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2001.
Forestry,2002,3463961583.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2002.
Forestry,2003,3518016873.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2003.
Forestry,2004,3579428952.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2004.
Forestry,2005,3621137892.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2005.
Forestry,2006,3581117882.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2006.
Forestry,2007,3614860535.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2007.
Forestry,2008,3499731794.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2008.
Forestry,2009,3397581070.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2009.
Forestry,2010,3586212895.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2010.
Forestry,2011,3667095365.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2011.
Forestry,2012,3679094711.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2012.
Forestry,2013,3731870243.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2013.
Forestry,2014,3762225623.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2014.
Forestry,2015,3753858476.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2015.
Forestry,2016,3850732675.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2016.
Forestry,2017,3882626478.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2017.
Forestry,2018,4001902099.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2018.
Forestry,2019,3922176974.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2019.
Forestry,2020,3910035729.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2020.
Forestry,2021,4008747535.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2021.
Forestry,2022,4011004923.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2022.
Forestry,2023,3866407264.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2023.
Forestry,2024,3904786583.000000,m3 output,FAOSTAT Forestry_E_All_Data_(Normalized),http://fenixservices.fao.org/faostat/static/bulkdownloads/Forestry_E_All_Data_(Normalized).zip,Area=World; Item=Roundwood; Element=Production; Year=2024.
